"sample_id","plate_no","generation","read_no","week_no","cocktail_no","human_crystal","class3_crystal","class3_clear","class3_other"
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440988200802211206",5,"C1027",0,0.4415,0.14175,0.41675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440244200802211217",5,"C1357",0,0.42675,0.1365,0.43675
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440187200802211219",5,"C0683",0,0.42175,0.14875,0.4295
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441348200802211201",5,"C1045",0,0.44,0.11,0.45
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440077200802211220",5,"C0392",0,0.44475,0.11425,0.441
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440338200802211216",5,"C1261",0,0.39525,0.1685,0.43625
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441210200802211202",5,"C1227",0,0.4555,0.1145,0.43
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440732200802211209",5,"C1479",0,0.43875,0.1455,0.41575
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441486200802211158",5,"C0960",0,0.45,0.1105,0.4395
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441402200802211159",5,"C1239",0,0.4535,0.10075,0.44575
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440643200802211211",5,"C0617",0,0.45775,0.10125,0.441
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440844200802211208",5,"C1399",0,0.45775,0.10075,0.4415
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440702200802211210",5,"C0908",0,0.36925,0.1915,0.43925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441104200802211204",5,"C1128",0,0.448,0.1215,0.4305
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440374200802211216",5,"C1270",0,0.45075,0.1175,0.43175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440243200802211217",5,"C0589",0,0.431,0.143,0.426
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441447200802211159",5,"C0374",0,0.45675,0.10425,0.439
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441256200802211202",5,"C1130",0,0.44825,0.1305,0.42125
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441236200802211203",5,"C1425",0,0.4615,0.10675,0.43175
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440201200802211218",5,"C0015",0,0.40375,0.179,0.41725
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440151200802211219",5,"C0674",0,0.44425,0.1075,0.44825
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440106200802211220",5,"C0867",0,0.444,0.1255,0.4305
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441123200802211204",5,"C0737",0,0.4475,0.10325,0.44925
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441321200802211201",5,"C0559",0,0.451,0.126,0.423
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441076200802211205",5,"C1121",0,0.40525,0.18,0.41475
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440089200802211221",5,"C0395",0,0.44675,0.119,0.43425
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096440787200802211209",5,"C0245",0,0.444,0.1155,0.4405
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441445200802211159",5,"C0182",0,0.4425,0.1235,0.434
"4f15c1fc945cdd89340005c6","X000009644",8,"X0000096441450200802211159",5,"C0951",0,0.44925,0.127,0.42375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640288200802121117",2,"C1368",0,0.39075,0.206,0.40325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641177200802121103",2,"C0079",0,0.41575,0.164,0.42025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640776200802121109",2,"C1010",0,0.44025,0.13525,0.4245
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640280200802121117",2,"C1366",0,0.40025,0.205,0.39475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640454200802121114",2,"C1182",0,0.425,0.128,0.447
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641256200802121102",2,"C1130",0,0.4565,0.10025,0.44325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640497200802121113",2,"C0125",0,0.43075,0.23025,0.339
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641330200802121101",2,"C1329",0,0.41475,0.202,0.38325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641144200802121104",2,"C1510",0,0.43175,0.168,0.40025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641444200802121059",2,"C1141",0,0.42725,0.14625,0.4265
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641422200802121059",2,"C1244",0,0.40475,0.2285,0.36675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640750200802121110",2,"C1292",0,0.43025,0.187,0.38275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641152200802121104",2,"C1512",0,0.41375,0.1775,0.40875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641022200802121105",2,"C1216",0,0.4345,0.12,0.4455
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640688200802121110",2,"C1096",0,0.41425,0.24625,0.3395
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640512200802121113",2,"C1088",0,0.43625,0.2355,0.32825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640424200802121114",2,"C0994",0,0.40125,0.15375,0.445
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640282200802121117",2,"C1175",0,0.409,0.19125,0.39975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640062200802121119",2,"C1156",0,0.4015,0.27575,0.32275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640668200802121111",2,"C1391",0,0.43325,0.16375,0.403
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641268200802121101",2,"C1133",0,0.392,0.28,0.328
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640284200802121117",2,"C1367",0,0.42825,0.1705,0.40125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640660200802121111",2,"C1389",0,0.401,0.272,0.327
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640692200802121110",2,"C1097",0,0.3935,0.2745,0.332
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640444200802121114",2,"C1371",0,0.42075,0.1445,0.43475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640132200802121118",2,"C1065",0,0.41975,0.2355,0.34475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640696200802121110",2,"C1098",0,0.407,0.217,0.376
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640446200802121114",2,"C1180",0,0.411,0.164,0.425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640094200802121120",2,"C1164",0,0.438,0.19375,0.36825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640256200802121117",2,"C1360",0,0.451,0.2545,0.2945
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640634200802121111",2,"C1191",0,0.413,0.1865,0.4005
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640704200802121110",2,"C1100",0,0.45575,0.16075,0.3835
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641010200802121105",2,"C1213",0,0.443,0.0995,0.4575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641034200802121105",2,"C1219",0,0.4125,0.24125,0.34625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640492200802121113",2,"C1083",0,0.42975,0.14025,0.43
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640934200802121107",2,"C1302",0,0.40925,0.205,0.38575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641140200802121104",2,"C1509",0,0.4045,0.2755,0.32
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640432200802121114",2,"C0996",0,0.4325,0.1495,0.418
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641261200802121102",2,"C0172",0,0.409,0.27075,0.32025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640858200802121108",2,"C1211",0,0.42075,0.161,0.41825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640564200802121112",2,"C1473",0,0.422,0.13925,0.43875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640250200802121116",2,"C1167",0,0.40875,0.27275,0.3185
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641124200802121103",2,"C1505",0,0.438,0.16625,0.39575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640632200802121111",2,"C1382",0,0.39225,0.18425,0.4235
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640312200802121116",2,"C1074",0,0.41775,0.15075,0.4315
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640938200802121107",2,"C1303",0,0.41825,0.26175,0.32
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641536200802121058",2,"C1536",0,0.4115,0.1685,0.42
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641030200802121105",2,"C1218",0,0.43925,0.1155,0.44525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641281200802121101",2,"C0177",0,0.39225,0.28075,0.327
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640070200802121119",2,"C1158",0,0.38975,0.283,0.32725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640922200802121106",2,"C1299",0,0.40275,0.26925,0.328
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640530200802121112",2,"C1273",0,0.41675,0.155,0.42825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640862200802121108",2,"C1212",0,0.4135,0.16475,0.42175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640712200802121110",2,"C1102",0,0.4505,0.11025,0.43925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640197200802121118",2,"C0014",0,0.41875,0.1785,0.40275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640392200802121115",2,"C0986",0,0.399,0.16075,0.44025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640420200802121114",2,"C0993",0,0.4205,0.171,0.4085
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640528200802121113",2,"C1092",0,0.43825,0.1425,0.41925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641524200802121058",2,"C1533",0,0.374,0.24375,0.38225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640297200802121116",2,"C0111",0,0.4335,0.09075,0.47575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641440200802121100",2,"C1440",0,0.38725,0.28475,0.328
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640854200802121108",2,"C1210",0,0.3905,0.19225,0.41725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640448200802121114",2,"C1372",0,0.40825,0.15975,0.432
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640140200802121118",2,"C1067",0,0.43075,0.212,0.35725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641050200802121105",2,"C1223",0,0.38525,0.282,0.33275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640600200802121112",2,"C1002",0,0.43225,0.116,0.45175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640592200802121112",2,"C1000",0,0.43425,0.10775,0.458
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640436200802121114",2,"C1369",0,0.433,0.15325,0.41375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640474200802121114",2,"C1187",0,0.425,0.18475,0.39025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640276200802121117",2,"C1365",0,0.3755,0.2135,0.411
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640428200802121114",2,"C0995",0,0.43425,0.148,0.41775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641528200802121058",2,"C1534",0,0.38825,0.232,0.37975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640580200802121112",2,"C0997",0,0.43225,0.10875,0.459
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641532200802121058",2,"C1535",0,0.4035,0.19825,0.39825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641322200802121101",2,"C1327",0,0.38875,0.213,0.39825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640700200802121110",2,"C1099",0,0.42775,0.122,0.45025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641202200802121102",2,"C1225",0,0.4165,0.2815,0.302
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640504200802121113",2,"C1086",0,0.42525,0.161,0.41375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641357200802121100",2,"C0088",0,0.439,0.2465,0.3145
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641026200802121105",2,"C1217",0,0.4165,0.269,0.3145
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640278200802121117",2,"C1174",0,0.39475,0.2775,0.32775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640942200802121107",2,"C1304",0,0.404,0.25875,0.33725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640308200802121116",2,"C1073",0,0.4095,0.17425,0.41625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641054200802121105",2,"C1224",0,0.4335,0.20225,0.36425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640588200802121112",2,"C0999",0,0.41725,0.28,0.30275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640516200802121113",2,"C1089",0,0.455,0.141,0.404
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641242200802121102",2,"C1235",0,0.4095,0.269,0.3215
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641018200802121105",2,"C1215",0,0.415,0.27275,0.31225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640090200802121120",2,"C1163",0,0.4465,0.26575,0.28775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640485200802121113",2,"C0122",0,0.419,0.2575,0.3235
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640558200802121112",2,"C1280",0,0.4065,0.27975,0.31375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641348200802121100",2,"C1045",0,0.43725,0.1405,0.42225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640830200802121108",2,"C1204",0,0.426,0.13025,0.44375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640926200802121107",2,"C1300",0,0.43175,0.2585,0.30975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640488200802121113",2,"C1082",0,0.4115,0.15075,0.43775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640562200802121112",2,"C1281",0,0.42775,0.251,0.32125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640716200802121110",2,"C1103",0,0.42525,0.15075,0.424
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641000200802121106",2,"C1030",0,0.4385,0.26075,0.30075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641128200802121104",2,"C1506",0,0.4055,0.19425,0.40025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641206200802121102",2,"C1226",0,0.4405,0.11525,0.44425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640242200802121116",2,"C1165",0,0.42975,0.26225,0.308
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640584200802121112",2,"C0998",0,0.436,0.10525,0.45875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640124200802121119",2,"C1063",0,0.41,0.172,0.418
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640608200802121111",2,"C1004",0,0.41375,0.157,0.42925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641304200802121100",2,"C1514",0,0.4035,0.1785,0.418
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641518200802121058",2,"C1340",0,0.416,0.273,0.311
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641014200802121105",2,"C1214",0,0.44125,0.10275,0.456
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640676200802121111",2,"C1093",0,0.43625,0.11275,0.451
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641292200802121101",2,"C1139",0,0.40575,0.27525,0.319
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640274200802121117",2,"C1173",0,0.40575,0.24075,0.3535
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640992200802121106",2,"C1028",0,0.3925,0.26775,0.33975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640596200802121112",2,"C1001",0,0.3935,0.19475,0.41175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640812200802121108",2,"C1019",0,0.40625,0.2785,0.31525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640640200802121111",2,"C1384",0,0.408,0.15425,0.43775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640756200802121110",2,"C1485",0,0.43225,0.25925,0.3085
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640604200802121112",2,"C1003",0,0.4175,0.276,0.3065
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640462200802121114",2,"C1184",0,0.43125,0.12325,0.4455
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640850200802121108",2,"C1209",0,0.40425,0.16025,0.4355
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640327200802121116",2,"C0310",0,0.40875,0.194,0.39725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640856200802121108",2,"C1402",0,0.388,0.197,0.415
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640508200802121113",2,"C1087",0,0.427,0.14975,0.42325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640344200802121115",2,"C1454",0,0.3955,0.276,0.3285
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640054200802121119",2,"C1154",0,0.39875,0.27275,0.3285
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640484200802121113",2,"C1081",0,0.41825,0.15025,0.4315
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640104200802121119",2,"C1058",0,0.436,0.1415,0.4225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640560200802121112",2,"C1472",0,0.45225,0.167,0.38075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640481200802121113",2,"C0121",0,0.423,0.1685,0.4085
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640746200802121110",2,"C1291",0,0.4095,0.2775,0.313
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640496200802121113",2,"C1084",0,0.42725,0.1375,0.43525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640646200802121111",2,"C1194",0,0.39925,0.2755,0.32525
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640452200802121114",2,"C1373",0,0.45825,0.25825,0.2835
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640574200802121113",2,"C1284",0,0.4465,0.26175,0.29175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640996200802121106",2,"C1029",0,0.395,0.287,0.318
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640708200802121110",2,"C1101",0,0.433,0.11775,0.44925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640628200802121111",2,"C1381",0,0.39875,0.2845,0.31675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641116200802121103",2,"C1503",0,0.4115,0.20175,0.38675
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640470200802121114",2,"C1186",0,0.402,0.26775,0.33025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640254200802121116",2,"C1168",0,0.445,0.101,0.454
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640500200802121113",2,"C1085",0,0.43275,0.146,0.42125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640620200802121111",2,"C1007",0,0.415,0.23875,0.34625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640215200802121117",2,"C0210",0,0.43825,0.163,0.39875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641412200802121059",2,"C1433",0,0.41625,0.2605,0.32325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641061200802121105",2,"C0158",0,0.409,0.27225,0.31875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640086200802121119",2,"C1162",0,0.38725,0.28775,0.325
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641430200802121100",2,"C1246",0,0.403,0.27675,0.32025
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641310200802121101",2,"C1324",0,0.42775,0.17,0.40225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640192200802121118",2,"C1452",0,0.4365,0.113,0.4505
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640550200802121112",2,"C1278",0,0.449,0.1035,0.4475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640458200802121114",2,"C1183",0,0.4035,0.252,0.3445
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640532200802121112",2,"C1465",0,0.39425,0.1985,0.40725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640732200802121109",2,"C1479",0,0.40875,0.275,0.31625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641519200802121058",2,"C0764",0,0.412,0.18975,0.39825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641182200802121103",2,"C0848",0,0.4085,0.2685,0.323
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641068200802121105",2,"C1119",0,0.398,0.28375,0.31825
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640809200802121108",2,"C0059",0,0.42675,0.26375,0.3095
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641341200802121101",2,"C0564",0,0.39975,0.27925,0.321
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640032200802121120",2,"C0968",1,0.454,0.16425,0.38175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640099200802121119",2,"C0289",0,0.42425,0.15275,0.423
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640787200802121109",2,"C0245",0,0.4115,0.27875,0.30975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641084200802121104",2,"C1123",0,0.4325,0.152,0.4155
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641316200802121101",2,"C1517",0,0.4225,0.159,0.4185
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640223200802121117",2,"C0212",0,0.396,0.23675,0.36725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640797200802121109",2,"C0056",0,0.42625,0.161,0.41275
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640375200802121116",2,"C0694",0,0.445,0.12875,0.42625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640244200802121116",2,"C1357",0,0.4225,0.185,0.3925
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640896200802121107",2,"C1112",0,0.428,0.158,0.414
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640946200802121107",2,"C1305",0,0.43225,0.23925,0.3285
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640336200802121116",2,"C1080",0,0.446,0.1325,0.4215
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641071200802121104",2,"C0352",0,0.42025,0.14025,0.4395
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641132200802121104",2,"C1507",0,0.4285,0.16025,0.41125
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641175200802121103",2,"C0270",0,0.42475,0.131,0.44425
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641220200802121102",2,"C1421",0,0.39575,0.2805,0.32375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641214200802121102",2,"C1228",0,0.44875,0.27775,0.2735
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640722200802121109",2,"C1285",0,0.40825,0.18875,0.403
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640661200802121111",2,"C0430",0,0.43,0.214,0.356
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640035200802121120",2,"C0201",0,0.426,0.22025,0.35375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640529200802121112",2,"C0505",0,0.42175,0.24975,0.3285
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640783200802121109",2,"C0244",0,0.38625,0.22925,0.3845
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640952200802121107",2,"C1498",0,0.43275,0.1175,0.44975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641230200802121102",2,"C1232",0,0.4545,0.12925,0.41625
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640372200802121115",2,"C1461",0,0.45025,0.1175,0.43225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641401200802121059",2,"C0471",0,0.44525,0.129,0.42575
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640502200802121113",2,"C0894",0,0.42675,0.16125,0.412
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640705200802121110",2,"C0141",0,0.42825,0.124,0.44775
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641066200802121105",2,"C0927",0,0.4105,0.211,0.3785
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640782200802121109",2,"C0820",0,0.40575,0.26775,0.3265
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640857200802121108",2,"C0443",0,0.4075,0.15525,0.43725
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640156200802121118",2,"C1443",0,0.451,0.12725,0.42175
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641307200802121100",2,"C0747",0,0.423,0.26725,0.30975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640501200802121113",2,"C0126",0,0.42525,0.14,0.43475
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640561200802121112",2,"C0513",0,0.44725,0.104,0.44875
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640201200802121118",2,"C0015",0,0.40375,0.2725,0.32375
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640188200802121118",2,"C1451",0,0.39,0.284,0.326
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640748200802121110",2,"C1483",0,0.456,0.1335,0.4105
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640331200802121116",2,"C0311",0,0.4335,0.13575,0.43075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641381200802121100",2,"C0094",0,0.40125,0.23075,0.368
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641253200802121102",2,"C0170",0,0.40025,0.21875,0.381
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641451200802121059",2,"C0375",0,0.395,0.276,0.329
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640937200802121107",2,"C0535",0,0.42475,0.113,0.46225
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640409200802121114",2,"C0031",0,0.43925,0.101,0.45975
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096641351200802121100",2,"C0278",0,0.39975,0.2195,0.38075
"4f15c1fc945cdd89340005cd","X000009664",8,"X0000096640727200802121109",2,"C0710",0,0.413,0.158,0.429
